A00502.txt: -0.5356133580207825
A10588.txt: 0
B08175.txt: 0
A68281.txt: 0
A00237.txt: 0
A68281.txt: 0
A00237.txt: 0
A22841.txt: 0
A03457.txt: 0
A03457.txt: 0
A07552.txt: -2.2644240856170654
A11537.txt: -1.8522517681121826
B15540.txt: 0
A22841.txt: 0
B15540.txt: 0
A73547.txt: 0
A73547.txt: 0
A07552.txt: -2.2644240856170654
B01080.txt: 0
A11537.txt: -1.8522517681121826
B01080.txt: 0
A22124.txt: -3.3877885341644287
A68463.txt: -2.0665197372436523
A14801.txt: -1.6617488861083984
A22124.txt: -3.3877885341644287
A68463.txt: -2.0665197372436523
B13696.txt: 0
B13696.txt: 0
A14801.txt: -1.6617488861083984
A02723.txt: -1.952928900718689
A02723.txt: -1.952928900718689
A73600.txt: -0.2711807191371918
A00309.txt: 0
A22241.txt: 0
A08799.txt: -1.4443222284317017
A73600.txt: -0.2711807191371918
A68096.txt: 0
A08799.txt: -1.4443222284317017
A00309.txt: 0
A22241.txt: 0
A10295.txt: -1.5373902320861816
A68096.txt: 0
A73921.txt: 0
A10295.txt: -1.5373902320861816
A73921.txt: 0
A00296.txt: 0
A00296.txt: 0
A72808.txt: 0
A08165.txt: 0
A22590.txt: 0
A72808.txt: 0
A08165.txt: 0
A22207.txt: 0
A07372.txt: 0
A22207.txt: 0
A22590.txt: 0
A07372.txt: 0
A05967.txt: 0
A05967.txt: 0
A11734.txt: 0
B13003.txt: 0
A12225.txt: 0
A72806.txt: 0
A12225.txt: 0
A11734.txt: 0
B13003.txt: 0
A12086.txt: -3.2244911193847656
A04404.txt: 0
A72806.txt: 0
A12086.txt: -3.2244911193847656
A04404.txt: 0
A00269.txt: 0
A02706.txt: 0
B00423.txt: 0
A02706.txt: 0
A20671.txt: 0
A09545.txt: 0
B00423.txt: 0
A20671.txt: 0
A00269.txt: 0
A16387.txt: 0
A09545.txt: 0
B14952.txt: 0
A16387.txt: 0
B11964.txt: 0
B12789.txt: 0
B14952.txt: 0
B11964.txt: 0
A73908.txt: 0
A73908.txt: 0
B00242.txt: -1.4890780448913574
B00242.txt: -1.4890780448913574
B12789.txt: 0
A16506.txt: -1.1824053525924683
A68450.txt: 0
A16506.txt: -1.1824053525924683
A68450.txt: 0
A00675.txt: -2.8946571350097656
A13755.txt: -0.911088764667511
A12698.txt: 0
A13755.txt: -0.911088764667511
A00675.txt: -2.8946571350097656
A12698.txt: 0
A16701.txt: 0
A16701.txt: 0
A13274.txt: 0
A13274.txt: 0
A21043.txt: 0
A20158.txt: 0
A21043.txt: 0
A11686.txt: 0
A20158.txt: 0
A11686.txt: 0
A08130.txt: -0.8578404188156128
A08130.txt: -0.8578404188156128
B13076.txt: 0
B13076.txt: 0
A13139.txt: 0
A13139.txt: 0
A73426.txt: -1.688337802886963
A18104.txt: 0
A73426.txt: -1.688337802886963
A18104.txt: 0
A03946.txt: 0
A06068.txt: -0.4823446273803711
A03946.txt: 0
A02733.txt: 0
A06068.txt: -0.4823446273803711
A21452.txt: 0
A21452.txt: 0
A02733.txt: 0
A13835.txt: -1.0722088813781738
A13440.txt: 0
A19676.txt: -3.042171001434326
A03713.txt: -1.823921799659729
A13835.txt: -1.0722088813781738
B00215.txt: 0
A19676.txt: -3.042171001434326
A03713.txt: -1.823921799659729
B00215.txt: 0
A13440.txt: 0
A04782.txt: 0
A07717.txt: 0
A07717.txt: 0
A04782.txt: 0
A01491.txt: -2.216317653656006
B00525.txt: 0
A01491.txt: -2.216317653656006
B00525.txt: 0
A11541.txt: -1.8522517681121826
A09676.txt: -0.10705280303955078
A22618.txt: 0
A22618.txt: 0
A20605.txt: 0
A22573.txt: 0
A73459.txt: 0
A09676.txt: -0.10705280303955078
A22573.txt: 0
A73459.txt: 0
A11541.txt: -1.8522517681121826
A20605.txt: 0
A01678.txt: 0
A15012.txt: -1.5342590808868408
A01678.txt: 0
A73707.txt: 0.184478759765625
A15012.txt: -1.5342590808868408
B13149.txt: 0
A03817.txt: 0
A18931.txt: 0
A03817.txt: 0
A73707.txt: 0.184478759765625
B13149.txt: 0
A18931.txt: 0
B12664.txt: 0
A17472.txt: 0
A08064.txt: 0
A17472.txt: 0
A20588.txt: 0
A03096.txt: -2.3907907009124756
A08064.txt: 0
B12664.txt: 0
A03096.txt: -2.3907907009124756
A20588.txt: 0
B12721.txt: 0
B12721.txt: 0
B13138.txt: 0
A16469.txt: 0
A21055.txt: -0.2615297734737396
A10562.txt: -2.267890453338623
B13138.txt: 0
A18049.txt: 0
A21055.txt: -0.2615297734737396
A16469.txt: 0
A10562.txt: -2.267890453338623
A09974.txt: -1.2580431699752808
A12696.txt: 0
A06705.txt: 0
A20412.txt: 0
A18049.txt: 0
A09974.txt: -1.2580431699752808
A12696.txt: 0
A09479.txt: 0
B12897.txt: 0
A06705.txt: 0
A20412.txt: 0
B12105.txt: -1.7578938007354736
B00007.txt: 0
B12105.txt: -1.7578938007354736
B12897.txt: 0
A09479.txt: 0
A20936.txt: -0.9067444801330566
A20936.txt: -0.9067444801330566
B07590.txt: -2.1039867401123047
A73588.txt: 0
B00007.txt: 0
A05198.txt: -2.0808095932006836
A01787.txt: -1.9698039293289185
A22204.txt: 0
A73588.txt: 0
B07590.txt: -2.1039867401123047
B14985.txt: 0
A22204.txt: 0
A01787.txt: -1.9698039293289185
B00402.txt: 0
A05198.txt: -2.0808095932006836
B07639.txt: 0
A13747.txt: 0
B14985.txt: 0
B13601.txt: -2.2140955924987793
A07446.txt: 0
A20889.txt: 0
B13601.txt: -2.2140955924987793
B00402.txt: 0
B00022.txt: 0
A16170.txt: 0
A13747.txt: 0
B07639.txt: 0
A07446.txt: 0
A20889.txt: 0
B00022.txt: 0
A72844.txt: 0
A08680.txt: -1.9079676866531372
A18208.txt: -0.9651448130607605
A18208.txt: -0.9651448130607605
A16170.txt: 0
A08810.txt: 0
A21244.txt: 0
A69272.txt: 0
A08810.txt: 0
A72844.txt: 0
A05102.txt: -2.216172456741333
A69272.txt: 0
A08680.txt: -1.9079676866531372
A08364.txt: 0
A04537.txt: 0
A13410.txt: 0
A05102.txt: -2.216172456741333
A21244.txt: 0
A08364.txt: 0
A04537.txt: 0
A13410.txt: 0
B13018.txt: 0
A22161.txt: 0
A22161.txt: 0
B16118.txt: 0
A04961.txt: -2.642589807510376
A72549.txt: 0
B13018.txt: 0
A06737.txt: -2.667879104614258
A72549.txt: 0
B16118.txt: 0
A04961.txt: -2.642589807510376
B14984.txt: 0
A06370.txt: -1.519203782081604
A06737.txt: -2.667879104614258
B13126.txt: 0
B14984.txt: 0
A06370.txt: -1.519203782081604
A08402.txt: -1.8625695705413818
A15510.txt: 0
B13126.txt: 0
A05193.txt: 0
A08402.txt: -1.8625695705413818
A07750.txt: 0
A15510.txt: 0
A07750.txt: 0
A15137.txt: -1.760824203491211
A05193.txt: 0
A12190.txt: -1.4430428743362427
A00416.txt: -1.750483751296997
A15137.txt: -1.760824203491211
A00416.txt: -1.750483751296997
A18711.txt: -2.489901304244995
A12190.txt: -1.4430428743362427
A09353.txt: -0.41499850153923035
A16199.txt: 0
A19871.txt: 0
A09353.txt: -0.41499850153923035
A08473.txt: 0
A19871.txt: 0
A16199.txt: 0
A18711.txt: -2.489901304244995
A11600.txt: 0
A04230.txt: -0.8167200088500977
A08578.txt: -1.021196722984314
A08578.txt: -1.021196722984314
A08473.txt: 0
A09579.txt: -0.9010450839996338
A04230.txt: -0.8167200088500977
A11600.txt: 0
A09579.txt: -0.9010450839996338
A68781.txt: -2.2019424438476562
B14422.txt: 0
A04604.txt: 0
A15572.txt: 0
A68781.txt: -2.2019424438476562
A15572.txt: 0
B14422.txt: 0
A10038.txt: -1.3721811771392822
A14357.txt: 0
A09284.txt: -1.8274320363998413
A04604.txt: 0
A09284.txt: -1.8274320363998413
A14357.txt: 0
B13154.txt: 0
A10038.txt: -1.3721811771392822
A03426.txt: -2.6086513996124268
A06361.txt: 0
A20953.txt: -2.0514185428619385
B13154.txt: 0
A03426.txt: -2.6086513996124268
A06361.txt: 0
A20517.txt: -1.6774868965148926
A20953.txt: -2.0514185428619385
A73360.txt: 0
A73698.txt: 0
A11165.txt: 0
A20670.txt: 0
A20517.txt: -1.6774868965148926
A73698.txt: 0
A73360.txt: 0
A09255.txt: -2.3518013954162598
A11165.txt: 0
A69212.txt: 0
A20670.txt: 0
A16164.txt: 0
A09255.txt: -2.3518013954162598
A69212.txt: 0
A06635.txt: -1.3885917663574219
A73293.txt: 0
A16164.txt: 0
A07629.txt: 0
A13230.txt: 0
A06635.txt: -1.3885917663574219
A73175.txt: -0.4565047323703766
A73293.txt: 0
A13230.txt: 0
A73175.txt: -0.4565047323703766
A07629.txt: 0
A07557.txt: 0
A13318.txt: 0
A04962.txt: 0
A13318.txt: 0
A08574.txt: 0
B01252.txt: 0
A13210.txt: 0
A07557.txt: 0
A04962.txt: 0
A08574.txt: 0
A13210.txt: 0
B01252.txt: 0
B15063.txt: 0
A07921.txt: 0
A15495.txt: -1.4489864110946655
A16154.txt: 0
B00655.txt: 0
B15063.txt: 0
A07921.txt: 0
A15690.txt: 0
A16154.txt: 0
A69354.txt: 0
A15495.txt: -1.4489864110946655
B11821.txt: -1.043794870376587
B00655.txt: 0
A22534.txt: 0
A15690.txt: 0
A69354.txt: 0
B11821.txt: -1.043794870376587
A04251.txt: -0.7304528951644897
A22534.txt: 0
A14280.txt: 0
A14280.txt: 0
A17889.txt: -0.43317756056785583
A04251.txt: -0.7304528951644897
A15445.txt: -1.6047652959823608
A19060.txt: -2.0029420852661133
A05138.txt: -0.8665992617607117
A73789.txt: 0
A17889.txt: -0.43317756056785583
A15445.txt: -1.6047652959823608
A72064.txt: -1.0958735942840576
A19060.txt: -2.0029420852661133
A05138.txt: -0.8665992617607117
A73789.txt: 0
A22543.txt: 0
A16529.txt: -0.5991376042366028
A21065.txt: -0.1870901733636856
A00206.txt: 0
A72064.txt: -1.0958735942840576
A22543.txt: 0
A16529.txt: -0.5991376042366028
A21065.txt: -0.1870901733636856
A09253.txt: 0
A00206.txt: 0
A08329.txt: -1.206106424331665
A09253.txt: 0
A16491.txt: 0
B12363.txt: -2.445996046066284
A22440.txt: 0
A08329.txt: -1.206106424331665
A16491.txt: 0
A22359.txt: 0
B12363.txt: -2.445996046066284
A22359.txt: 0
A68659.txt: -2.344574451446533
A07259.txt: 0
A22303.txt: 0
A22440.txt: 0
A14853.txt: 0
A68659.txt: -2.344574451446533
A11436.txt: 0
A14853.txt: 0
A07259.txt: 0
A22303.txt: 0
A04062.txt: -2.2633872032165527
B13079.txt: -2.6149649620056152
A11436.txt: 0
B13975.txt: 0
B00055.txt: 0
B13079.txt: -2.6149649620056152
A04062.txt: -2.2633872032165527
B00055.txt: 0
B13975.txt: 0
A22131.txt: 0
A10559.txt: -1.4425755739212036
B14980.txt: -2.487579107284546
A22131.txt: 0
A07680.txt: 0
B14980.txt: -2.487579107284546
A10752.txt: 0
A17514.txt: -1.2409557104110718
A04774.txt: -0.470834344625473
A07680.txt: 0
A10559.txt: -1.4425755739212036
A10752.txt: 0
A17514.txt: -1.2409557104110718
A04774.txt: -0.470834344625473
A07287.txt: 0
A22703.txt: 0
A22703.txt: 0
A22452.txt: 0
A07767.txt: -2.570756673812866
A07775.txt: 0
A07775.txt: 0
B16008.txt: -1.1650358438491821
A22452.txt: 0
B01150.txt: 0
A07287.txt: 0
A07767.txt: -2.570756673812866
B12207.txt: 0
B12207.txt: 0
A03232.txt: -1.6036123037338257
B16008.txt: -1.1650358438491821
B01150.txt: 0
A21927.txt: 0
A19037.txt: -2.117307186126709
B11965.txt: 0
A03232.txt: -1.6036123037338257
A19037.txt: -2.117307186126709
A21927.txt: 0
A15694.txt: -2.272368907928467
B11965.txt: 0
A08783.txt: 0
A02403.txt: 0
A02981.txt: 0
B12733.txt: 0
A15694.txt: -2.272368907928467
B00524.txt: 0
A02403.txt: 0
A08783.txt: 0
A02981.txt: 0
B12733.txt: 0
A14784.txt: -2.219069004058838
B00524.txt: 0
A03639.txt: -1.5049985647201538
A03411.txt: -2.5989668369293213
A14784.txt: -2.219069004058838
A01735.txt: -0.5379945635795593
A03639.txt: -1.5049985647201538
A03411.txt: -2.5989668369293213
A01735.txt: -0.5379945635795593
B14290.txt: 0
A72407.txt: 0
A13574.txt: 0
A16754.txt: -2.5498688220977783
B14290.txt: 0
A16754.txt: -2.5498688220977783
A72407.txt: 0
A13574.txt: 0
B12866.txt: 0
B15498.txt: 0
A21050.txt: -0.9723776578903198
A17332.txt: 0
A21050.txt: -0.9723776578903198
B14924.txt: 0
B12866.txt: 0
B15498.txt: 0
A17332.txt: 0
B14924.txt: 0
A01615.txt: -1.9354941844940186
A07204.txt: -1.0675559043884277
B12859.txt: 0
B12859.txt: 0
A04380.txt: 0
A73756.txt: -1.3716111183166504
A68105.txt: 0
A04380.txt: 0
A01615.txt: -1.9354941844940186
A07204.txt: -1.0675559043884277
A73756.txt: -1.3716111183166504
A22501.txt: 0
A68105.txt: 0
B12846.txt: 0
A73284.txt: 0
A22501.txt: 0
B12846.txt: 0
A02435.txt: 0
A15528.txt: -0.7563746571540833
A73284.txt: 0
B15392.txt: 0
A02435.txt: 0
B14946.txt: 0
A15528.txt: -0.7563746571540833
A17145.txt: -1.1176942586898804
B14946.txt: 0
B15392.txt: 0
A07763.txt: -2.139997959136963
A17145.txt: -1.1176942586898804
B15065.txt: 0
A14936.txt: -3.238276720046997
A08179.txt: 0
B15065.txt: 0
A22046.txt: 0
A14936.txt: -3.238276720046997
A07763.txt: -2.139997959136963
A22602.txt: 0
A08179.txt: 0
A08013.txt: 0
A22046.txt: 0
A22602.txt: 0
A68221.txt: 0
A08013.txt: 0
B12182.txt: 0
A68221.txt: 0
B12182.txt: 0
B07413.txt: 0
B07413.txt: 0
B12730.txt: 0
B12730.txt: 0
A19433.txt: -2.183901786804199
A00529.txt: 0
A08441.txt: -2.4926233291625977
A19433.txt: -2.183901786804199
A00529.txt: 0
B13062.txt: 0
B13062.txt: 0
A03279.txt: 0
A08441.txt: -2.4926233291625977
B12776.txt: 0
A08887.txt: 0
A03279.txt: 0
B12776.txt: 0
A08887.txt: 0
A13952.txt: 0
A07286.txt: 0
A06332.txt: 0
A06332.txt: 0
A21266.txt: -1.5170297622680664
A07286.txt: 0
A21266.txt: -1.5170297622680664
A13952.txt: 0
A22052.txt: 0
A04095.txt: 0
A72740.txt: 0
B12279.txt: -2.5920183658599854
A07787.txt: -2.055751323699951
B12279.txt: -2.5920183658599854
A22052.txt: 0
A72740.txt: 0
A11549.txt: 0
A07787.txt: -2.055751323699951
A04095.txt: 0
A11549.txt: 0
A09938.txt: 0
A04200.txt: 0
A01560.txt: -1.2178088426589966
A09938.txt: 0
B00324.txt: 0
A04200.txt: 0
B00324.txt: 0
A00682.txt: -2.769049644470215
A01560.txt: -1.2178088426589966
A03481.txt: -1.506130337715149
A00682.txt: -2.769049644470215
A13235.txt: -1.1675432920455933
A03481.txt: -1.506130337715149
B14260.txt: 0
A05345.txt: 0
A13235.txt: -1.1675432920455933
A08133.txt: -1.41962730884552
B14260.txt: 0
A05345.txt: 0
A13629.txt: -2.247645139694214
A72769.txt: -0.38204362988471985
A06872.txt: 0
A08133.txt: -1.41962730884552
A13629.txt: -2.247645139694214
A72769.txt: -0.38204362988471985
A06872.txt: 0
B12524.txt: 0
A22450.txt: 0
B12524.txt: 0
B14450.txt: -0.6528509855270386
A22450.txt: 0
B14450.txt: -0.6528509855270386
A20105.txt: -1.6842167377471924
A17070.txt: -1.6682254076004028
B08204.txt: -2.206663131713867
A17070.txt: -1.6682254076004028
A20105.txt: -1.6842167377471924
B14216.txt: -2.9170382022857666
A11816.txt: -1.8531646728515625
A03018.txt: 0
B08204.txt: -2.206663131713867
A03018.txt: 0
A07423.txt: -1.3032736778259277
A11816.txt: -1.8531646728515625
A22484.txt: 0
A07423.txt: -1.3032736778259277
B14216.txt: -2.9170382022857666
B14962.txt: 0
A22484.txt: 0
B14962.txt: 0
A19608.txt: 0
A07101.txt: -0.5767749547958374
A19608.txt: 0
A07101.txt: -0.5767749547958374
B12280.txt: -1.6393650770187378
B08096.txt: 0
B12280.txt: -1.6393650770187378
B08096.txt: 0
A05342.txt: 0
A20103.txt: 0
B11046.txt: 0
A22412.txt: 0
A20103.txt: 0
B11046.txt: 0
A08791.txt: 0
A05342.txt: 0
A22180.txt: 0
A22412.txt: 0
A08791.txt: 0
A22180.txt: 0
B14577.txt: 0
B14577.txt: 0
A02254.txt: 0
A02254.txt: 0
A04442.txt: -1.7274351119995117
A21049.txt: -0.9739148020744324
A04442.txt: -1.7274351119995117
B07739.txt: 0
B07101.txt: 0
A16948.txt: 0
A21049.txt: -0.9739148020744324
B07101.txt: 0
B07739.txt: 0
A10051.txt: 0
A10051.txt: 0
A13742.txt: 0
A13742.txt: 0
A16948.txt: 0
A19293.txt: -1.68877375125885
A17342.txt: 0
A17342.txt: 0
A19293.txt: -1.68877375125885
B00587.txt: 0
B00587.txt: 0
B07687.txt: 0
A21946.txt: 0
B07687.txt: 0
A21946.txt: 0
A22427.txt: 0
A22427.txt: 0
A13277.txt: 0
B07997.txt: 0
A13277.txt: 0
B07997.txt: 0
B13059.txt: 0
B13494.txt: -1.172086238861084
B13059.txt: 0
B01194.txt: 0
B13494.txt: -1.172086238861084
B01194.txt: 0
A18436.txt: 0
A18436.txt: 0
B12273.txt: -2.2942512035369873
B12273.txt: -2.2942512035369873
A10929.txt: -1.1712884902954102
A10929.txt: -1.1712884902954102
A18831.txt: -1.6481523513793945
A18831.txt: -1.6481523513793945
A20796.txt: -1.8203387260437012
A14907.txt: 0
A14907.txt: 0
A20980.txt: 0
A20980.txt: 0
A20796.txt: -1.8203387260437012
A15579.txt: 0
A15579.txt: 0
B07428.txt: -0.13623552024364471
B07428.txt: -0.13623552024364471
A14278.txt: 0
A14278.txt: 0
A13276.txt: 0
A13276.txt: 0
A13316.txt: 0
A13316.txt: 0
A08981.txt: -1.3657407760620117
A08981.txt: -1.3657407760620117
B15275.txt: 0
A19683.txt: -1.2065038681030273
B15275.txt: 0
A73233.txt: 0
A19683.txt: -1.2065038681030273
A12094.txt: -1.5286978483200073
A07418.txt: 0
A12094.txt: -1.5286978483200073
A15691.txt: -0.8002415895462036
A22396.txt: 0
A73233.txt: 0
A13263.txt: 0
A14424.txt: 0
A07418.txt: 0
A72738.txt: 0
A15691.txt: -0.8002415895462036
A08143.txt: 0
A13263.txt: 0
A22396.txt: 0
A14424.txt: 0
A72738.txt: 0
B12480.txt: 0
A08143.txt: 0
A11461.txt: 0
A14261.txt: 0
B12480.txt: 0
A11461.txt: 0
B13060.txt: 0
B13060.txt: 0
A22593.txt: 0
A06118.txt: 0
A22593.txt: 0
A18736.txt: 0
A06118.txt: 0
A14261.txt: 0
A18736.txt: 0
A06450.txt: -0.060332804918289185
A06450.txt: -0.060332804918289185
A68809.txt: -1.0615322589874268
A22058.txt: 0
A19123.txt: -0.9494859576225281
A68809.txt: -1.0615322589874268
A22058.txt: 0
A22023.txt: 0
B11435.txt: 0
A04112.txt: -1.1394593715667725
A19123.txt: -0.9494859576225281
A13222.txt: 0
A22023.txt: 0
A04112.txt: -1.1394593715667725
A00399.txt: 0
A22632.txt: 0
A17069.txt: -1.5494210720062256
B11435.txt: 0
A13222.txt: 0
A00399.txt: 0
A12219.txt: 0
B15686.txt: 0
B15686.txt: 0
